,time,x,y,z,v_x,v_y,v_z
214,27.42003599251501,-2.5839158130541235e-12,-27.121489072926753,11662.146470146072,-1.326142829770109e-13,-1.2813083692140084,476.12506015766314
215,28.1328922691516,-2.011947005415923e-12,-28.651958665698963,11996.652437074688,-1.0541277326958302e-13,-1.287324184520942,462.4795777343891
216,28.882152208186895,-2.0906607854600514e-12,-30.283828144598516,12337.997792939894,-1.0471169843179241e-13,-1.2940521149868593,448.78184219304353
217,29.743560434680056,-2.180551793380501e-12,-32.18902686625876,12718.05629549611,-1.0401319279267882e-13,-1.3021887204831317,433.7556967154473
218,30.599386350488107,-2.2693086333143645e-12,-34.11221561992875,13083.128905885107,-1.0342521315942816e-13,-1.3106057702081833,419.5008626925423
219,31.517033429168052,-3.1112311308587612e-12,-36.20734193440031,13461.319309555967,-1.2539344448063951e-13,-1.3199256699807063,404.8712277927028
220,32.68688765165117,-3.257048021260699e-12,-38.92682792629794,13924.459741045603,-1.2393879189087132e-13,-1.3321453576002802,387.0744723053289
221,33.758211019341516,-2.5936803515494176e-12,-41.463872151651955,14330.74019017581,-1.0216857132869781e-13,-1.3435563572278777,371.50317109212233
222,35.18423604283854,-2.739198480248205e-12,-44.90800263484289,14846.269106899557,-1.0194644206915039e-13,-1.3588824030984819,351.69396377984435
223,36.495816934331735,-3.721950745476084e-12,-48.14114557885463,15296.032789801206,-1.204288168076679e-13,-1.372965626734016,334.2635563665346
224,37.83290194645523,-3.0090870476732605e-12,-51.49929785692841,15731.469520868395,-1.0193538272520567e-13,-1.3872784187146259,317.1721920988371
225,38.303164976668405,-3.0570375242710142e-12,-52.69486931421387,15879.239858780815,-1.0199027403072216e-13,-1.3922883100322931,311.3053633350119
226,38.576973128121,-3.0849667721816592e-12,-53.394387237823736,15964.013038049849,-1.0203051131408047e-13,-1.3952084057560201,307.9238348129964
227,38.837787769318474,-3.1115820273229913e-12,-54.06302613910326,16043.906849775154,-1.0207860125399406e-13,-1.398048492368034,304.73803592291557
228,40.64107836684264,-3.2961151066114106e-12,-58.747784952680085,16574.12630752873,-1.0264731836040787e-13,-1.4190988809122542,283.5554278137031
229,41.54550549203792,-3.3891354453127593e-12,-61.13776591951896,16825.960816420502,-1.0306025942687305e-13,-1.4303471866202584,273.3901889930355
230,42.01627009246436,-3.4377068117693165e-12,-62.39233717988668,16953.436685802102,-1.0330302861694444e-13,-1.4363308848738692,268.1983168200201
231,42.254582313723766,-3.4623427128156146e-12,-63.03016466708823,17017.039481133917,-1.03431409161664e-13,-1.4393666102573428,265.58961185668
232,42.49289453498317,-3.487007207924577e-12,-63.669814286175495,17080.021779511666,-1.0356208090849196e-13,-1.4423912295140826,262.9907712125037
233,42.79896655197256,-3.5187307464196234e-12,-64.49398737288581,17160.005324227794,-1.0373311424057159e-13,-1.4462549540299268,259.6662833707096
234,44.60785576120197,-3.707334266750512e-12,-69.42413228895244,17612.115605316023,-1.0481271355072144e-13,-1.468555646686827,240.2941322331794
235,45.66899561945121,-3.818909101725349e-12,-72.36172381147736,17861.15622891132,-1.0549524491841439e-13,-1.4811492663242551,229.1194752091392
236,46.73013547770045,-4.9359071641253656e-12,-75.3312553075611,18098.398882151178,-1.1831290064887196e-13,-1.4932890482046013,218.0553358795155
237,49.134419460313254,-4.188625812159985e-12,-82.17025629123134,18592.842269565903,-1.0792411024037349e-13,-1.5190190353402104,193.3324098356444
